id,hub, authority
33433,0,0.000123186
33434,0,9.09E-07
33435,0,0.000112268
33438,0,2.86E-08
33441,0,1.91E-05
33442,0,0.000107363
33444,0,0.000107363
33447,0,3.65E-06
33450,0,3.29E-05
33451,0,3.09E-05
33453,0,2.10E-05
33454,0,1.07E-06
33455,0,5.40E-06
33456,8.16E-07,3.18E-07
33457,0,0.000111193
33458,0,2.55E-06
33459,0,1.64E-06
33460,0,1.51E-05
33463,0,0.000117775
33466,0.000477279,2.08E-05
33467,0,5.90E-06
33468,0,1.71E-05
33469,0,8.68E-06
33470,0,0.000107363
33471,0.000283526,0.000190778
33472,0,1.71E-05
33476,0,1.81E-05
33477,0,2.57E-06
33478,0,4.48E-05
33479,0,6.86E-05
33480,0,0.000107363
33482,4.45E-05,1.32E-05
33483,0,0.000107363
33484,0,2.55E-07
33485,0,1.06E-06
33486,0,1.75E-05
33488,0,8.27E-08
33489,0,0.000113026
33491,6.01E-05,0
33492,0,3.32E-05
33493,0,0.000116759
33495,0,4.46E-08
33496,0,8.75E-07
33498,0,0.000124451
33500,0,0.000107363
33501,0,1.49E-05
33502,0,4.25E-05
33504,9.48E-96,0
33506,0,4.71E-07
33507,0,2.20E-07
33509,0,2.76E-05
33510,0,1.88E-05
33511,0,1.30E-06
33512,0,2.23E-05
33513,0,9.91E-06
33514,0,9.40E-06
33516,0,1.02E-05
33517,0,2.67E-05
33518,0,1.33E-06
33520,0,9.40E-06
33521,0,3.74E-05
33522,0,1.29E-07
33525,0,7.01E-06
33527,0,2.27E-05
33529,0,2.71E-06
33530,1.03E-05,5.35E-07
33531,0,9.91E-06
33532,0,1.50E-05
33534,0,7.13E-06
33536,0,4.22E-05
33537,0.000155762,2.36E-05
33538,0,0.000108025
33539,5.68E-96,2.24E-05
33540,0,2.18E-05
33542,0,0.00012525
33543,0,5.85E-05
33546,0,0.000111674
33547,0,0.000121756
33548,0,1.61E-05
33549,0,2.02E-06
33550,0,2.15E-05
33551,0,1.18E-05
33552,0,1.90E-05
33553,0,0.00013301
33555,0,1.26E-06
33556,0,1.58E-05
33557,0,1.08E-05
33558,0,0.00012498
33562,6.61E-05,0
33563,0,3.86E-05
33564,4.63E-05,0.000111108
33565,0,4.42E-07
33566,0,0.000118602
33568,0,3.32E-05
33569,0.000906162,0.000167043
33571,1.82E-06,1.39E-05
33572,0,0.000107363
33573,0,1.58E-05
33574,0,0.000107363
33576,0,1.71E-05
33577,0,4.28E-05
33578,0,3.64E-05
33580,0,3.34E-07
33581,0,1.01E-05
33582,0,4.22E-06
33583,0,1.58E-05
33584,0,9.47E-06
33585,0,8.00E-05
33586,0,0.000151815
33588,0,0.000117278
33589,0,0.000116759
33590,0,9.98E-06
33591,0,4.65E-05
33592,0,1.90E-06
33593,0,4.17E-07
33594,0,0.000144353
33596,0.000114956,0.000166776
33597,0,0.000156587
33599,0,8.24E-07
33600,0,6.47E-05
33601,0,0.000119986
33604,0,0.000141635
33605,0,5.01E-05
33608,0,5.62E-06
33610,0,3.01E-05
33611,0,1.05E-07
33612,0,1.26E-05
33614,0,0.000125193
33618,0,2.42E-05
33622,0,2.62E-07
33623,0,3.05E-05
33624,0,6.88E-08
33626,0,0.000107363
33627,0,4.76E-07
33629,4.16E-05,6.47E-05
33630,0,5.22E-07
33632,0,1.73E-05
33633,0,4.68E-08
33635,0,4.01E-05
33639,0,0.000107991
33640,0,0.000135324
33642,0,1.77E-05
33643,0.000898131,0.000238623
33644,0,1.01E-05
33645,0,0.000130556
33648,0,0.000108861
33652,0,4.25E-05
33654,0,0.000113493
33655,2.84E-05,6.60E-07
33656,0,9.69E-07
33657,0,7.82E-06
33659,0,1.72E-05
33660,0,7.82E-06
33661,0,6.88E-95
33663,0,1.29E-05
33664,0,1.58E-05
33665,0,2.98E-05
33666,0,1.03E-05
33667,0,0.000107363
33668,0,1.73E-05
33671,0.010721678,0.000115825
33672,0,3.52E-07
33673,0,0.000146977
33674,0,7.41E-07
33676,0,1.68E-05
33678,0,5.09E-05
33679,0,0.000107363
33680,0,9.40E-06
33682,0,3.44E-07
33684,0,0.000116043
33685,0,2.76E-06
33686,0,0.000109976
33688,0,0.000108096
33689,0,1.65E-05
33690,0,3.14E-05
33691,0,1.71E-05
33694,0,1.53E-06
33695,0,5.82E-07
33698,0,1.93E-05
33700,0,4.64E-06
33702,0,8.92E-07
33703,0,9.02E-07
33704,0,0.000116376
33705,0,9.91E-06
33706,0,2.01E-05
33707,0,4.00E-07
33708,0,6.01E-05
33709,0,0.000111135
33710,0,8.24E-07
33711,0,5.89E-07
33713,0,0.000108069
33714,0,0.000107363
33715,0,1.30E-05
33716,5.66E-05,0.000118621
33719,0,3.06E-06
33720,0,1.41E-06
33721,0.00011167,0
33722,0,9.87E-06
33725,0,1.87E-05
33726,0,1.30E-05
33727,0,9.98E-06
33729,0,0.000110766
33730,0,0.00014746
33731,0,1.00E-05
33733,0,2.91E-06
33734,0,1.17E-07
33735,0,9.40E-06
33736,0,1.81E-05
33737,0,1.58E-05
33738,0,0.000118647
33740,0,0.000109933
33741,0,0.000124852
33742,2.36E-05,1.37E-06
33743,0,0.00010955
33744,0,1.49E-05
33745,0,1.45E-07
33746,0,1.81E-05
33754,0,4.07E-07
33756,0,1.51E-05
33758,0,9.84E-06
33759,0,5.72E-07
33760,0,1.58E-05
33761,0,1.58E-05
33762,0,4.68E-05
33763,0,3.92E-05
33764,0,0.000171415
33766,0,0.000129945
33767,0,3.26E-05
33768,8.95E-05,3.28E-05
33769,0,0.000107363
33770,0,0.000107363
33771,0,0.000107363
33773,0.000667287,0.000175008
33775,0,3.22E-06
33776,0,5.68E-05
33777,0,2.80E-06
33778,0,0.000140544
33779,0,9.47E-06
33780,0,0.000120404
33781,0,1.98E-05
33784,0,1.32E-05
33785,0,4.21E-06
33786,0,0.000123775
33789,0,0.000154051
33790,0,0.000126132
33792,0,2.21E-05
33793,0.000234248,0.000164047
33795,0,0.000107363
33796,0,5.33E-07
33797,0,2.21E-05
33798,0,0.000107363
33799,0,0.000107363
33800,0,1.98E-05
33801,0,1.02E-05
33802,0,3.77E-07
33803,0,3.18E-05
33804,0,0.000213642
33805,0,2.71E-05
33808,0,1.49E-05
33809,0,2.57E-06
33810,0,1.26E-05
33811,0,9.29E-07
33812,0,0.00012736
33813,0,0.000142038
33814,0,1.58E-05
33816,0,1.58E-05
33817,0,0.000116759
33818,0,1.58E-05
33819,0,0.000107404
33821,0,0.000107363
33822,0,2.41E-05
33823,0,1.58E-05
33827,0,1.89E-05
33829,0,1.69E-05
33830,0,0.000124684
33832,0,3.80E-05
33833,0,3.43E-05
33834,0,4.17E-06
33836,0,3.83E-08
33837,0,0.000216438
33841,0,1.86E-05
33842,0,1.71E-05
33844,0,0.000135809
33847,0,0.000160403
33848,0,4.86E-05
33849,0,9.75E-08
33850,6.85E-05,3.09E-05
33853,0,2.55E-05
33854,0,0.000107363
33855,0,2.69E-06
33856,4.94E-05,0.000145079
33858,0,7.57E-07
33859,5.20E-05,1.71E-05
33860,0,4.28E-05
33863,0,1.72E-05
33864,0,2.78E-05
33865,0,1.74E-05
33867,0.00013189,0.000194863
33870,0,1.64E-06
33871,0,2.93E-05
33873,0,0.000107363
33875,0,1.11E-06
33876,0,8.36E-07
33878,0,2.80E-05
33879,0,1.58E-05
33880,0,0.000117327
33881,0,2.11E-05
33882,0,9.91E-06
33883,3.72E-05,0
33885,0,0.000112569
33886,0,2.71E-06
33888,0,0.000124061
33889,0,4.17E-07
33891,0,0.000120903
33892,0,2.21E-05
33893,4.56E-05,5.18E-06
33894,0,0.000107383
33896,0,2.01E-05
33897,0,7.41E-07
33898,0,7.82E-06
33899,0,5.23E-05
33900,0,0.000107363
33903,0,1.71E-05
33904,0,2.33E-05
33905,0,7.85E-08
33906,0,0.000140273
33909,0,1.71E-05
33910,0,0.000108768
33913,0,0.000107363
33914,9.83E-05,2.28E-05
33915,0,0.000170097
33917,0,1.00E-06
33918,0,0.000107363
33920,0.000184699,1.22E-05
33921,0,0.000123186
33923,0,0.000121861
33927,0,0.000113493
33928,0,0.000111961
33931,0,4.36E-95
33933,0,9.91E-06
33934,0,1.57E-06
33935,0,1.62E-05
33937,0,3.16E-06
33938,0,1.59E-05
33939,0,1.58E-05
33940,0,6.90E-07
33941,0,2.04E-05
33944,0,1.91E-07
33945,0,5.02E-05
33946,0,3.77E-07
33947,0,0.000133075
33948,0,9.47E-06
33949,0,1.56E-05
33950,0,0.000123222
33951,7.89E-05,6.37E-05
33952,0.000394072,0.000317882
33953,0,1.72E-05
33957,0,7.95E-06
33960,0,1.06E-05
33961,0,9.98E-06
33962,0,0.000107757
33963,0,4.86E-05
33966,0,1.59E-05
33968,0,2.04E-05
33970,0,1.46E-07
33971,0,0.000112212
33972,0,6.69E-05
33973,0,0.000210287
33974,0,2.64E-05
33975,0,6.01E-07
33976,0,1.85E-05
33977,0,2.67E-05
33979,0,9.98E-06
33980,0,1.64E-05
33982,0,2.57E-05
33983,0,0.000137225
33984,0,2.69E-05
33986,0,0.000113022
33987,0,5.21E-06
33988,0.000515206,0.000220277
33989,0,1.58E-05
33992,0,0.00010741
33993,0,5.60E-06
33994,0,2.76E-08
33995,0.000135125,5.33E-05
33998,0,0.000107363
34001,0,1.97E-05
34002,0.000248953,0.000214006
34004,0,1.26E-05
34006,0,1.58E-05
34007,0,0.000108578
34009,0,6.28E-07
34010,0,2.97E-06
34011,0,0.000123186
34012,0,0.000107363
34014,0,1.58E-05
34015,5.64E-05,5.04E-05
34016,0,0.000179005
34018,0,1.72E-05
34019,0,1.84E-05
34020,2.71E-05,1.05E-05
34021,0,0.000116974
34022,0,0.000107727
34025,0,0.000107363
34026,0.000323308,0.000119569
34029,0,0.000110135
34031,0,0.000110128
34032,9.03E-05,6.36E-06
34033,0,1.63E-05
34035,0,0.000107363
34036,0,9.59E-06
34037,0.000101715,7.77E-05
34040,0,5.33E-05
34042,0,0.000107363
34045,0,1.58E-05
34046,8.48E-05,7.66E-05
34047,1.04E-95,0
34048,0,5.96E-06
34049,0,1.39E-05
34050,0,7.66E-07
34051,0,0.000108306
34052,0,1.06E-06
34053,0,1.58E-05
34055,0,3.52E-07
34057,0,1.72E-05
34058,0,1.58E-05
34059,0,0.000107363
34060,0,1.58E-05
34061,0,2.22E-05
34062,0,0.000123518
34063,0,0.000107363
34065,0,0.000128784
34068,0,3.34E-06
34069,0,0.000155531
34071,0,1.71E-05
34073,3.08E-05,3.76E-06
34074,0,8.38E-06
34075,0,1.00E-05
34077,0,3.42E-05
34078,0,3.49E-05
34079,0,0.00010773
34080,0,0.000126731
34081,0,0.000107363
34082,0,1.52E-07
34083,0,9.38E-06
34084,0,6.47E-07
34086,0,1.35E-05
34088,0,0.000131461
34089,0,0.000138583
34094,0,2.22E-06
34095,9.60E-05,0.000163164
34096,0,2.68E-05
34097,0,0.000108093
34098,0,9.47E-06
34099,0,2.12E-05
34100,0,0.000107363
34101,0,0.000140121
34102,0,2.71E-05
34103,0,2.16E-05
34104,0,9.02E-07
34106,0,9.02E-07
34107,0,5.10E-06
34108,0,3.21E-06
34109,0,4.77E-06
34111,0,0.000107363
34112,0,1.21E-06
34113,1.78E-05,5.92E-06
34114,2.95E-05,0.000142282
34115,7.76E-05,4.35E-05
34116,0.000176715,1.08E-05
34118,0,1.58E-05
34120,0,2.14E-05
34121,0,1.58E-05
34122,0,1.27E-05
34123,0,3.70E-07
34124,0,5.55E-06
34125,0,3.45E-05
34128,0,1.42E-05
34129,3.08E-05,0
34132,0,1.68E-05
34133,0,1.98E-05
34134,0,2.24E-07
34136,0,1.29E-05
34139,0,1.62E-05
34142,0,2.93E-07
34144,0,0.000132804
34146,0,0.000111453
34148,0.000157252,0.000185743
34150,0,2.91E-06
34152,0.000524568,6.82E-05
34153,0,0.000109247
34155,0,0.000107363
34156,0,1.64E-06
34157,0,5.31E-07
34158,0,9.91E-06
34160,0,0.000138344
34161,0,0.000107363
34163,0,1.04E-06
34165,0,2.46E-06
34167,0,1.99E-05
34170,0,0.000149437
34171,0,1.00E-07
34172,0,1.30E-05
34173,0,2.52E-05
34174,0,1.58E-05
34176,0,2.55E-06
34177,0,8.29E-07
34178,0,1.72E-05
34179,0,9.91E-06
34182,6.27E-05,1.56E-05
34183,6.74E-05,1.88E-05
34184,0,0.000107363
34185,0,1.84E-05
34186,0,1.01E-05
34187,0,1.49E-05
34188,0,0.000108768
34189,0,3.34E-06
34190,0,2.89E-05
34191,0,1.37E-06
34192,0,1.52E-07
34195,0,3.22E-06
34198,0.000361667,3.44E-07
34200,0,2.30E-05
34201,0,1.58E-05
34203,0,1.72E-05
34204,0,0.000107363
34205,0,6.13E-05
34206,0,0.000127138
34207,0,0.00012191
34208,0,0.000118173
34210,0,9.40E-06
34211,0,1.58E-05
34212,0,2.41E-05
34214,0,2.76E-08
34215,0,2.28E-05
34216,0,9.40E-06
34217,0,1.98E-05
34221,0,3.95E-05
34223,0,4.95E-06
34224,2.41E-05,0
34225,0,2.89E-05
34226,0,0.000159417
34228,0,0.000133464
34229,0,0.00013506
34230,0,2.58E-05
34232,0,3.53E-06
34233,0,1.64E-05
34235,0.00027412,4.06E-05
34238,0,0.000137677
34240,0,1.72E-05
34243,0,0.000129162
34244,0,0.000126522
34246,0,1.02E-05
34248,0,3.22E-06
34249,0,2.09E-05
34250,0,1.92E-05
34251,0,9.93E-07
34252,0,8.27E-07
34254,0,1.99E-05
34255,0,0.000107363
34256,0,3.17E-05
34259,0,2.98E-05
34260,0,4.95E-06
34261,0,1.08E-05
34262,7.27E-05,2.75E-05
34264,0,2.57E-05
34267,0,4.22E-05
34272,0,3.93E-06
34274,0,9.98E-06
34275,0,5.51E-07
34276,0,3.01E-07
34278,0,2.79E-06
34279,0,2.66E-05
34280,0,0.000107363
34282,0,1.29E-05
34283,0,0.000119091
34284,0,9.91E-06
34285,0,0.000116994
34286,0,2.55E-07
34287,0,1.87E-05
34288,0,1.48E-05
34291,0,1.87E-06
34292,0,1.64E-06
34293,0,1.08E-05
34295,0,2.30E-06
34296,0,1.78E-05
34297,0,2.98E-05
34298,0,0.000126702
34299,0,3.08E-05
34300,0,0.000171592
34301,0,5.02E-06
34302,0,0.000183261
34303,0,6.01E-07
34304,0,1.33E-06
34305,0,4.84E-06
34306,0,6.99E-06
34307,0,1.58E-05
34309,0,4.95E-07
34310,0,1.94E-06
34312,0,0.000118494
34314,0,3.95E-07
34315,0,0.000161331
34316,0,9.75E-06
34317,5.50E-05,2.23E-05
34318,0,9.29E-07
34319,0,4.70E-06
34321,0,1.58E-05
34322,0,0.000117535
34323,0,0.000128461
34325,0,6.78E-05
34326,0,0.000120405
34328,0,2.66E-05
34329,0,1.50E-06
34332,0.000158557,0.000178729
34333,1.87E-05,5.07E-06
34335,0.000156079,0.000124172
34337,0,2.91E-06
34338,0,5.77E-07
34343,0,5.65E-07
34344,0,9.91E-06
34345,0.000127643,1.40E-05
34348,0,3.22E-06
34349,4.66E-05,2.04E-05
34350,0,1.58E-05
34352,0,1.58E-05
34355,0.000112275,4.49E-05
34356,0,2.97E-05
34357,0,6.14E-08
34358,0,1.08E-05
34359,0,0.000117924
34360,0,7.82E-06
34363,0,3.06E-06
34365,0,2.34E-05
34366,0,0.000107363
34367,0,8.79E-06
34368,0,3.28E-05
34369,0,2.20E-06
34370,0,3.28E-06
34372,0,4.89E-05
34373,0,7.06E-08
34375,0,1.11E-06
34376,0,2.79E-06
34377,0,1.58E-05
34378,0,4.29E-06
34381,0,1.58E-05
34383,0,2.92E-05
34385,4.35E-05,1.61E-05
34387,0,3.36E-05
34388,0,5.18E-06
34390,0.000290601,0.000171798
34392,0,1.89E-06
34393,0,4.59E-08
34394,3.47E-05,1.73E-05
34395,0,1.44E-06
34396,0,9.91E-06
34398,0,0.000107363
34399,9.06E-06,5.08E-05
34401,0,1.72E-05
34402,0,0.000118601
34404,0,8.56E-06
34406,0,1.42E-06
34407,0,2.61E-06
34410,0,0.000109775
34413,0,2.57E-05
34414,0,1.71E-05
34416,0,1.37E-06
34417,0,7.80E-08
34418,0,3.30E-05
34424,0,0.000112827
34425,0,0.000107363
34426,0.000197678,0.000171585
34427,0,4.73E-07
34428,0,3.55E-05
34429,0.000358738,0.000135623
34430,0,0.00010776
34431,0,1.64E-06
34433,0,9.01E-06
34435,0,5.48E-06
34436,4.56E-05,4.20E-05
34437,0,1.99E-05
34440,0,5.91E-07
34441,0,6.20E-07
34442,0,0.000107363
34443,0,0.00014131
34445,0,1.62E-05
34446,0,1.64E-05
34447,0,3.09E-05
34448,6.69E-05,1.95E-05
34449,0,1.84E-05
34452,0,3.32E-05
34453,0,5.40E-06
34454,0,1.09E-05
34456,0,0.000108292
34457,0,9.68E-08
34458,0,0.000107363
34462,0,0.000108761
34463,0,3.88E-05
34464,0,1.58E-05
34465,0,9.91E-06
34466,0,1.42E-05
34468,0,0.000203888
34469,0,9.91E-06
34470,0,1.26E-05
34471,0,1.58E-05
34474,0,1.58E-05
34478,0,1.55E-05
34479,0.00013782,0.000207451
34480,0,0.000121627
34482,0,2.47E-05
34483,0,1.72E-05
34485,0,0.000118266
34486,0,1.58E-05
34487,0,1.36E-06
34488,0,6.69E-07
34490,0,1.37E-06
34491,0,2.21E-06
34492,0,1.73E-05
34493,0,0.000107798
34494,0,9.91E-06
34495,0.000196997,0.000163577
34496,0,7.20E-05
34497,0,4.59E-08
34498,0,6.67E-06
34501,0,1.11E-06
34502,0,1.28E-06
34503,0,9.01E-06
34505,0,1.37E-06
34507,0.000159333,0.000224646
34509,0,1.67E-05
34510,0,2.07E-05
34511,6.66E-05,2.90E-05
34512,0,2.30E-05
34515,0,2.44E-05
34518,0,9.87E-06
34519,0,1.67E-07
34520,0,2.92E-05
34522,0,0.000199556
34523,9.44E-05,0.000210614
34524,0,0.000119997
34525,0,0.00012152
34528,0,1.03E-05
34529,0,1.17E-07
34530,0,1.71E-05
34531,0,3.93E-05
34532,0,1.34E-06
34533,0,3.08E-05
34536,0,0.000166858
34538,0,0.000139221
34540,0,8.67E-07
34543,7.26E-05,0
34545,0,0.000118598
34546,0,3.30E-05
34549,0,1.78E-05
34555,0,6.36E-08
34558,0,2.07E-06
34559,0,0.000153999
34560,0,5.62E-06
34563,0,2.30E-06
34564,0,0.000201341
34566,2.27E-05,9.40E-06
34567,0,1.77E-05
34569,0,1.08E-05
34570,0,0.000134427
34571,0,9.91E-06
34572,0,4.31E-06
34573,4.52E-05,4.12E-08
34574,0,0.000107363
34575,0,1.27E-05
34577,0,9.91E-06
34578,1.05E-05,0.000162459
34581,0,1.60E-05
34582,0,1.37E-05
34583,0,7.82E-06
34584,0,1.37E-06
34585,0,9.88E-08
34586,0,1.38E-06
34587,0,1.58E-05
34588,0,2.87E-07
34589,0,9.29E-07
34590,0,2.40E-05
34591,0,1.95E-05
34592,0,8.35E-06
34593,0,1.58E-05
34594,0,0.000119621
34595,0,5.31E-07
34596,0,2.76E-06
34597,0,9.40E-06
34598,0,8.73E-06
34599,0,0.000147786
34600,0,0.000135462
34601,0,1.58E-05
34602,0,1.95E-06
34603,0.000229726,0.000173039
34604,0,1.58E-05
34605,0,0.00013717
34606,0.000180768,0.000139976
34607,0,2.55E-06
34608,4.52E-05,0
34611,0,3.89E-05
34613,0,1.90E-05
34615,0,1.13E-05
34616,0,1.59E-05
34619,0,6.82E-07
34621,0,3.52E-05
34622,0,2.07E-06
34623,0,6.01E-07
34624,0,2.62E-06
34625,0,1.45E-07
34626,0,1.28E-07
34627,0,0.000167508
34628,0,0.000107363
34629,0,1.61E-05
34630,0,1.58E-05
34632,1.90E-05,6.28E-07
34633,0,4.17E-05
34635,0,1.99E-06
34636,0,0.000125939
34637,0,1.98E-05
34638,0,1.52E-05
34642,0,0.000129316
34645,0,3.43E-07
34646,3.66E-05,5.30E-05
34647,0,1.72E-05
34649,0,2.85E-05
34650,0,2.06E-05
34652,0,0.00011313
34653,0,0.000119117
34654,0,3.30E-05
34656,6.01E-05,0
34657,0,2.07E-05
34659,0,9.40E-06
34661,0,9.01E-06
34662,0,0.000169427
34663,0,1.61E-05
34664,0,1.99E-05
34665,0,0.000108948
34666,0,0.000107363
34669,0,3.93E-06
34670,0,1.69E-05
34672,0,0.000116766
34673,0,1.19E-05
34675,0,1.91E-07
34676,6.61E-05,2.07E-05
34678,0,0.000107363
34679,0,5.48E-06
34681,0,3.47E-05
34682,0,3.16E-06
34684,0,0.000107363
34685,0,3.55E-05
34686,0,5.66E-07
34688,0,2.53E-05
34689,0,0.00017722
34690,0,0.000193146
34694,0,1.61E-06
34695,0,0.000189169
34696,0,1.37E-06
34699,0,3.93E-06
34701,0,2.02E-07
34702,0,1.58E-05
34703,0,9.91E-06
34704,0,1.39E-06
34705,0,0.000152909
34706,0,6.06E-05
34707,0,1.26E-05
34708,0,9.91E-06
34709,0,1.78E-05
34710,0,0.00010829
34712,0,1.71E-05
34713,0,0.000129394
34715,0,1.71E-05
34716,0,2.14E-08
34717,0,7.22E-06
34718,0,7.10E-07
34720,0,5.22E-06
34721,0,1.20E-05
34722,0,1.58E-05
34723,0,9.40E-06
34726,0,1.97E-05
34731,0,6.03E-05
34732,0,7.40E-06
34733,0,2.62E-05
34734,0.000715408,0.00014727
34737,0,2.27E-05
34741,5.86E-07,0.00012835
34742,0,4.79E-07
34744,0,0.000111904
34746,0,0.000123374
34747,8.31E-05,0.000130522
34749,0,1.48E-06
34750,0,0.000107363
34754,0,2.54E-05
34755,2.16E-05,5.59E-07
34756,0,1.60E-05
34757,0,0.00010744
34759,5.32E-05,3.75E-05
34760,0,0.000108736
34761,0,2.66E-05
34762,2.33E-05,0.000119307
34763,0,0.000117339
34764,0,1.44E-06
34765,0,4.63E-06
34767,0,1.60E-05
34768,0,9.98E-06
34770,0,1.03E-05
34771,0,3.45E-07
34772,0,2.52E-05
34773,0,1.58E-07
34774,0.000262642,0.000245962
34776,0,2.55E-06
34777,0,4.04E-05
34778,0,1.46E-06
34779,0,3.34E-06
34781,0,2.82E-05
34782,0,2.31E-05
34783,0,1.37E-06
34785,0.000148411,0.000227011
34786,0,2.80E-05
34787,0,0.000124451
34790,0,1.12E-07
34792,2.51E-05,5.93E-05
34794,0,0.000143505
34795,0,9.38E-08
34796,0,1.24E-05
34797,0,0.000164223
34798,0,0.000125748
34799,0,0.000154755
34800,0.000180942,5.18E-06
34801,0,0.000123248
34802,0,7.06E-08
34804,0.000259993,2.62E-05
34806,0,2.62E-06
34809,0,1.58E-05
34810,0,9.40E-06
34813,0.000173915,2.76E-05
34814,0,1.95E-07
34815,0,5.92E-06
34817,0,5.05E-06
34818,1.90E-05,7.23E-05
34820,0,0.000107363
34821,0,1.58E-05
34823,0,2.64E-07
34824,0,1.77E-07
34825,2.15E-05,1.58E-05
34827,0,1.67E-05
34829,0,1.58E-05
34831,0,6.36E-06
34833,0,0.000107468
34835,0,5.95E-07
34836,0,0.000113493
34837,0,5.40E-05
34838,0,0.000129341
34840,0,3.52E-05
34842,0,0.000107517
34843,0,1.75E-05
34844,0,3.64E-05
34846,0,7.73E-08
34848,0,0.000126554
34849,0,0.000134913
34850,0,2.28E-06
34851,0,0.000110011
34852,0,1.36E-05
34853,0,1.85E-05
34854,0,0.000107859
34855,0,3.22E-06
34856,0,0.000138167
34857,0.00016185,0.000192916
34859,0,0.000132176
34860,0,3.59E-05
34861,0,4.75E-05
34864,0,7.80E-07
34865,0,3.12E-06
34867,0,5.16E-06
34868,0,0.000107363
34871,0,1.72E-05
34873,0,4.13E-07
34874,0,2.22E-05
34875,0,2.79E-06
34876,0,0.000129098
34877,0,1.70E-05
34878,0,0.00010794
34879,0,4.95E-06
34885,0,0.000124297
34887,0,0.000110592
34890,0,1.37E-06
34891,0,3.31E-05
34892,0,2.73E-05
34895,0,1.58E-05
34898,0.000104043,0.000118605
34899,0,0.000124251
34902,0,1.72E-05
34903,0,0.000136999
34904,0,2.61E-06
34905,0,0.000129757
34906,0,3.85E-05
34907,0,0.000136424
34908,0,1.19E-05
34909,0,2.08E-05
34911,0,2.26E-07
34913,0,5.21E-08
34914,0,1.74E-05
34916,0,1.58E-05
34917,0,1.78E-05
34919,0,6.47E-05
34921,0,1.27E-05
34922,0,1.82E-05
34924,0,0.000116624
34925,0,0.000107363
34926,8.17E-05,0.000107514
34928,0,0.000163997
34929,0,1.25E-07
34931,0,1.50E-06
34933,0,9.47E-06
34937,0,8.75E-07
34938,0,2.02E-07
34939,0,0.000107363
34940,0,2.50E-06
34942,0,0.000111004
34944,0.000515071,0.000143877
34945,0,3.64E-07
34947,0,4.62E-05
34948,0,0.000107363
34949,0,9.98E-06
34950,0,9.14E-06
34952,0,3.92E-07
34954,0,1.58E-05
34959,0,1.99E-05
34960,0,1.29E-05
34961,0,1.72E-05
34962,0,7.43E-07
34964,0,0.000107363
34965,0,1.97E-05
34967,0,0.000114819
34969,0,1.30E-06
34970,0.000128818,0.000160223
34972,0,1.58E-05
34974,0,1.11E-05
34976,0,3.29E-05
34978,0,0.000140288
34979,0,0.00013429
34980,0,3.46E-06
34981,0,2.91E-06
34982,1.85E-05,1.45E-05
34983,0,6.73E-07
34984,0,2.92E-07
34985,0,4.42E-07
34987,0,0.000118601
34988,0,2.00E-05
34989,0,5.15E-05
34990,0,1.11E-06
34991,0,0.000111291
34992,0.000206531,0.000156204
34994,0,1.29E-05
34996,0,0.000116805
34997,0,7.15E-06
34998,0,1.21E-05
34999,0,0.000135394
35000,0,5.92E-05
35001,0,2.41E-06
35002,0,4.49E-06
35003,0,0.000107363
35004,0,6.46E-07
35005,0,1.93E-05
35006,0,3.26E-06
35008,0.001086567,0.000328479
35010,0,3.04E-07
35012,8.10E-05,1.38E-08
35013,0,9.98E-06
35014,0,1.56E-05
35017,0,9.58E-06
35018,0,0.000124451
35019,0,1.54E-05
35025,0,2.87E-07
35027,3.08E-05,4.02E-05
35029,0,3.43E-05
35030,0,6.12E-05
35031,0,1.91E-07
35032,6.44E-05,0.000140472
35034,0,1.88E-05
35035,0,1.58E-05
35037,9.09E-05,0.000146914
35038,0,7.77E-07
35040,0,2.39E-06
35042,0,2.52E-07
35046,0,2.32E-06
35047,0,1.18E-05
35048,0,9.91E-06
35049,0,2.09E-05
35051,0,2.90E-05
35052,0,5.07E-07
35054,0,1.03E-05
35055,0,3.57E-06
35059,0,2.14E-07
35060,0,3.35E-05
35061,0,0.000110221
35062,0,0.000128318
35063,0,1.58E-05
35064,0,1.72E-05
35065,0,9.91E-06
35066,0,2.33E-06
35067,4.72E-06,9.33E-06
35068,0,0.000107508
35069,0,3.02E-07
35070,0,0.000125104
35071,4.88E-05,4.92E-05
35072,0,0.000107363
35073,0,0.000121373
35074,0,1.65E-05
35075,0,5.52E-05
35076,0,0.000130596
35077,0,3.24E-05
35078,0,1.58E-05
35079,0,0.000107363
35083,0,0.000135157
35085,0,2.81E-07
35086,0,0.000140819
35088,0,0.000111805
35089,0,0.000155435
35090,0.000858185,0.000159668
35091,0,1.77E-08
35093,0,0.000108184
35096,0,0.000133778
35097,0,2.48E-05
35098,0,1.68E-07
35100,0,4.26E-05
35101,0,2.76E-06
35103,0,1.72E-05
35104,0,1.98E-05
35106,0,0.000151693
35108,0,1.91E-05
35109,0,1.09E-06
35110,0,5.58E-05
35112,0,1.46E-05
35114,0,0.000164079
35116,0,0.000161008
35118,0.000107084,0.00012517
35119,0,3.04E-05
35120,0,1.67E-05
35121,2.71E-05,2.01E-06
35122,0,1.51E-05
35123,0,0.000107363
35126,0,0.000123785
35127,0,1.29E-05
35128,0.000337135,3.00E-06
35130,0,1.58E-05
35131,0,3.40E-05
35132,0,7.41E-07
35133,0,4.95E-06
35134,0,3.11E-05
35135,0,6.13E-06
35136,0,2.40E-05
